OrderNumber,OrderDate,WarehouseCode,Sales Channel,StoreID,SalesTeamID,CustomerID,ProductID,Order_Quantity,Discount_Applied,Unit_Price,Unit_Cost
SO - 0006196,5/24/2020,WARE-MKL1006,3,332,24,8,45,3,0.4,1996.60,1277.82
SO - 0006197,5/24/2020,WARE-NMK1003,4,118,26,7,43,1,0.15,911.20,400.93
SO - 0006198,5/24/2020,WARE-PUJ1005,1,321,11,26,18,5,0.075,1701.80,1021.08
SO - 0006199,5/24/2020,WARE-MKL1006,1,364,3,1,21,1,0.2,187.60,142.58
SO - 0006200,5/24/2020,WARE-PUJ1005,3,276,21,26,28,5,0.1,5453.80,2890.51
SO - 0006201,5/24/2020,WARE-PUJ1005,3,305,21,10,45,2,0.05,1051.90,452.32
SO - 0006202,5/24/2020,WARE-NMK1003,2,170,17,5,31,4,0.3,174.20,69.68
SO - 0006203,5/24/2020,WARE-XYS1001,1,58,11,11,33,3,0.05,1681.70,1294.91
SO - 0006204,5/25/2020,WARE-PUJ1005,1,270,6,21,36,2,0.05,1058.60,582.23
SO - 0006205,5/25/2020,WARE-UHY1004,2,254,20,17,44,4,0.075,3845.80,2961.27
SO - 0006206,5/25/2020,WARE-UHY1004,1,247,4,23,26,7,0.075,3343.30,1972.55
SO - 0006207,5/25/2020,WARE-NMK1003,3,138,23,8,32,1,0.15,1695.10,1373.03
SO - 0006208,5/25/2020,WARE-PUJ1005,1,287,3,40,9,1,0.15,1152.40,576.20
SO - 0006209,5/25/2020,WARE-UHY1004,4,260,26,37,43,6,0.075,3457.20,2938.62
SO - 0006210,5/25/2020,WARE-NMK1003,1,159,4,40,3,3,0.075,1058.60,762.19
SO - 0006211,5/26/2020,WARE-MKL1006,1,341,8,39,6,1,0.05,1105.50,895.46
SO - 0006212,5/26/2020,WARE-PUJ1005,2,313,18,11,6,1,0.15,1011.70,839.71
SO - 0006213,5/26/2020,WARE-NMK1003,2,197,16,42,25,8,0.2,5266.20,4160.30
SO - 0006214,5/26/2020,WARE-XYS1001,2,25,18,29,10,3,0.05,1065.30,490.04
SO - 0006215,5/26/2020,WARE-MKL1006,4,336,25,14,37,1,0.1,3329.90,2497.43
SO - 0006216,5/26/2020,WARE-NMK1003,3,175,21,22,42,5,0.1,1835.80,917.90
SO - 0006217,5/26/2020,WARE-NBV1002,3,60,22,23,2,4,0.1,3430.40,2401.28
SO - 0006218,5/27/2020,WARE-MKL1006,2,343,19,15,19,4,0.2,1078.70,474.63
SO - 0006219,5/27/2020,WARE-NMK1003,4,118,27,38,18,2,0.05,3544.30,1524.05
SO - 0006220,5/27/2020,WARE-NMK1003,2,185,14,16,47,8,0.05,944.70,765.21
SO - 0006221,5/27/2020,WARE-UHY1004,1,220,3,50,17,1,0.05,2398.60,1127.34
SO - 0006222,5/27/2020,WARE-NMK1003,1,116,9,21,42,2,0.075,3912.80,1995.53
SO - 0006223,5/27/2020,WARE-NMK1003,1,129,12,17,40,7,0.075,2391.90,1793.93
SO - 0006224,5/27/2020,WARE-XYS1001,1,47,1,49,8,1,0.075,891.10,605.95
SO - 0006225,5/27/2020,WARE-PUJ1005,3,305,22,8,24,1,0.2,2432.10,1775.43
SO - 0006226,5/27/2020,WARE-UHY1004,1,208,8,39,34,2,0.075,1125.60,810.43
SO - 0006227,5/27/2020,WARE-XYS1001,2,5,15,8,39,7,0.2,1159.10,602.73
SO - 0006228,5/27/2020,WARE-XYS1001,3,54,21,11,45,7,0.075,5406.90,4217.38
SO - 0006229,5/28/2020,WARE-XYS1001,3,9,21,32,9,3,0.2,2278.00,1161.78
SO - 0006230,5/28/2020,WARE-NMK1003,2,183,16,47,37,4,0.1,2425.40,1770.54
SO - 0006231,5/28/2020,WARE-MKL1006,3,343,21,48,25,4,0.05,864.30,561.80
SO - 0006232,5/28/2020,WARE-NMK1003,1,176,11,4,16,6,0.1,3912.80,1604.25
SO - 0006233,5/28/2020,WARE-MKL1006,1,360,10,18,36,7,0.075,1011.70,728.42
SO - 0006234,5/28/2020,WARE-XYS1001,1,7,9,5,6,7,0.075,1983.20,1269.25
SO - 0006235,5/28/2020,WARE-NMK1003,3,167,22,40,32,7,0.075,3879.30,3103.44
SO - 0006236,5/28/2020,WARE-MKL1006,3,343,22,41,35,1,0.05,6385.10,2745.59
SO - 0006237,5/28/2020,WARE-PUJ1005,1,308,1,32,15,8,0.4,2646.50,1905.48
SO - 0006238,5/29/2020,WARE-XYS1001,1,11,4,2,23,7,0.075,2338.30,1286.07
SO - 0006239,5/29/2020,WARE-MKL1006,1,343,2,46,37,8,0.1,2391.90,1411.22
SO - 0006240,5/29/2020,WARE-NBV1002,2,82,17,49,8,2,0.1,2278.00,956.76
SO - 0006241,5/29/2020,WARE-XYS1001,1,9,11,44,5,5,0.05,1065.30,628.53
SO - 0006242,5/29/2020,WARE-NMK1003,2,203,16,18,9,8,0.1,3912.80,2738.96
SO - 0006243,5/29/2020,WARE-NMK1003,2,130,13,50,31,6,0.075,2010.00,1065.30
SO - 0006244,5/29/2020,WARE-NBV1002,2,83,17,41,33,1,0.05,3832.40,1647.93
SO - 0006245,5/29/2020,WARE-NMK1003,1,170,8,18,7,4,0.05,998.30,718.78
SO - 0006246,5/29/2020,WARE-XYS1001,2,52,20,4,11,6,0.15,1246.20,510.94
SO - 0006247,5/29/2020,WARE-XYS1001,4,49,27,30,10,4,0.1,1675.00,1323.25
SO - 0006248,5/30/2020,WARE-NMK1003,2,188,18,49,12,6,0.1,1728.60,1175.45
SO - 0006249,5/30/2020,WARE-XYS1001,2,7,19,15,8,6,0.075,1728.60,1071.73
SO - 0006250,5/30/2020,WARE-NMK1003,1,186,5,17,26,8,0.05,1882.70,1299.06
SO - 0006251,5/30/2020,WARE-NBV1002,4,73,28,44,21,6,0.075,984.90,512.15
SO - 0006252,5/30/2020,WARE-XYS1001,2,33,16,14,18,6,0.05,1326.60,1061.28
SO - 0006253,5/30/2020,WARE-NBV1002,4,76,27,11,32,5,0.075,3999.90,2439.94
SO - 0006254,5/30/2020,WARE-NMK1003,1,150,9,21,29,6,0.15,1802.30,1189.52
SO - 0006255,5/30/2020,WARE-NMK1003,3,121,22,26,32,7,0.05,1172.50,527.63
SO - 0006256,5/30/2020,WARE-NMK1003,3,163,25,49,29,8,0.075,3973.10,2622.25
SO - 0006257,5/30/2020,WARE-XYS1001,2,56,13,23,20,4,0.15,1112.20,900.88
SO - 0006258,5/30/2020,WARE-PUJ1005,3,294,20,1,14,6,0.15,3946.30,1657.45
SO - 0006259,5/31/2020,WARE-PUJ1005,3,266,25,50,6,2,0.05,1058.60,709.26
SO - 0006260,5/31/2020,WARE-PUJ1005,3,289,23,2,41,7,0.1,261.30,193.36
SO - 0006261,5/31/2020,WARE-PUJ1005,1,285,7,5,45,4,0.075,1051.90,820.48
SO - 0006262,5/31/2020,WARE-NBV1002,3,81,25,39,44,8,0.05,850.90,340.36
SO - 0006263,5/31/2020,WARE-PUJ1005,1,308,6,45,32,2,0.15,2405.30,1635.60
SO - 0006264,5/31/2020,WARE-UHY1004,3,212,21,46,7,8,0.075,2425.40,1115.68
SO - 0006265,5/31/2020,WARE-NMK1003,1,97,1,47,30,4,0.075,1105.50,674.36
SO - 0006266,5/31/2020,WARE-NMK1003,1,157,3,3,29,6,0.2,857.60,728.96
SO - 0006267,5/31/2020,WARE-NMK1003,1,165,3,39,38,7,0.05,3705.10,2260.11
SO - 0006268,5/31/2020,WARE-NMK1003,2,106,19,15,23,4,0.075,1025.10,656.06
SO - 0006269,5/31/2020,WARE-PUJ1005,2,279,16,46,30,1,0.2,971.50,709.20
SO - 0006270,5/31/2020,WARE-NMK1003,3,111,21,46,38,5,0.05,1031.80,474.63
SO - 0006271,5/31/2020,WARE-MKL1006,3,364,21,1,45,6,0.075,1018.40,621.22
SO - 0006272,5/31/2020,WARE-NMK1003,1,154,5,18,8,2,0.1,2659.90,1649.14
SO - 0006273,5/31/2020,WARE-NMK1003,1,120,1,32,20,2,0.075,3356.70,1779.05
SO - 0006274,6/1/2020,WARE-MKL1006,3,355,20,20,7,7,0.2,241.20,159.19
SO - 0006275,6/1/2020,WARE-XYS1001,3,52,22,3,47,4,0.05,3805.60,1598.35
SO - 0006276,6/1/2020,WARE-PUJ1005,1,281,9,4,8,1,0.1,2525.90,1288.21
SO - 0006277,6/1/2020,WARE-XYS1001,4,53,27,8,19,2,0.3,1118.90,749.66
SO - 0006278,6/1/2020,WARE-NBV1002,1,75,4,1,26,3,0.075,1715.20,1457.92
SO - 0006279,6/1/2020,WARE-UHY1004,1,233,8,43,45,3,0.1,3845.80,1538.32
SO - 0006280,6/1/2020,WARE-MKL1006,1,342,4,47,40,7,0.075,1755.40,754.82
SO - 0006281,6/1/2020,WARE-MKL1006,1,352,3,8,35,6,0.05,1788.90,983.90
SO - 0006282,6/1/2020,WARE-XYS1001,1,26,6,30,26,8,0.075,3959.70,2336.22
SO - 0006283,6/1/2020,WARE-NMK1003,2,128,19,29,8,2,0.05,1688.40,1435.14
SO - 0006284,6/1/2020,WARE-XYS1001,1,36,3,37,46,1,0.075,984.90,630.34
SO - 0006285,6/1/2020,WARE-PUJ1005,3,293,22,12,27,4,0.075,3953.00,1620.73
SO - 0006286,6/1/2020,WARE-PUJ1005,2,296,18,11,38,1,0.2,5286.30,3013.19
SO - 0006287,6/1/2020,WARE-UHY1004,2,232,13,26,16,2,0.1,884.40,459.89
SO - 0006288,6/2/2020,WARE-XYS1001,1,11,2,41,37,1,0.2,1038.50,571.18
SO - 0006289,6/2/2020,WARE-MKL1006,1,335,10,22,17,6,0.075,5138.90,4162.51
SO - 0006290,6/2/2020,WARE-MKL1006,3,356,23,24,2,1,0.1,804.00,385.92
SO - 0006291,6/2/2020,WARE-PUJ1005,2,322,15,20,12,4,0.1,167.50,130.65
SO - 0006292,6/2/2020,WARE-NMK1003,1,131,6,21,28,2,0.1,2311.50,1109.52
SO - 0006293,6/2/2020,WARE-MKL1006,4,362,28,7,25,4,0.05,3845.80,1769.07
SO - 0006294,6/3/2020,WARE-PUJ1005,3,301,21,4,46,3,0.075,1943.00,1165.80
SO - 0006295,6/3/2020,WARE-NMK1003,1,131,8,37,19,4,0.075,1125.60,709.13
SO - 0006296,6/3/2020,WARE-XYS1001,2,29,14,15,20,7,0.2,3912.80,1643.38
SO - 0006297,6/3/2020,WARE-UHY1004,3,216,22,6,17,3,0.3,3859.20,1698.05
SO - 0006298,6/3/2020,WARE-MKL1006,3,356,25,26,38,8,0.075,3993.20,1597.28
SO - 0006299,6/3/2020,WARE-NMK1003,2,109,19,28,6,1,0.2,3705.10,2482.42
SO - 0006300,6/3/2020,WARE-NMK1003,1,122,3,33,43,5,0.05,1085.40,738.07
SO - 0006301,6/3/2020,WARE-PUJ1005,3,318,23,42,9,5,0.05,1949.70,896.86
SO - 0006302,6/3/2020,WARE-NMK1003,1,100,10,7,32,4,0.15,3953.00,3360.05
SO - 0006303,6/4/2020,WARE-NBV1002,2,75,17,19,35,3,0.05,1072.00,728.96
SO - 0006304,6/4/2020,WARE-NMK1003,1,148,11,13,29,6,0.075,2492.40,2043.77
SO - 0006305,6/4/2020,WARE-NMK1003,3,191,25,7,32,7,0.05,2934.60,1643.38
SO - 0006306,6/4/2020,WARE-MKL1006,2,353,13,21,27,8,0.2,207.70,89.31
SO - 0006307,6/4/2020,WARE-NMK1003,2,164,16,21,7,7,0.15,5902.70,3069.40
SO - 0006308,6/4/2020,WARE-XYS1001,4,1,27,39,19,8,0.1,214.40,124.35
SO - 0006309,6/4/2020,WARE-MKL1006,1,361,4,44,28,2,0.05,958.10,747.32
SO - 0006310,6/4/2020,WARE-XYS1001,1,13,8,21,16,4,0.075,2546.00,1196.62
SO - 0006311,6/4/2020,WARE-XYS1001,2,30,16,49,27,7,0.075,2780.50,2057.57
SO - 0006312,6/4/2020,WARE-PUJ1005,3,284,23,29,7,2,0.1,2010.00,824.10
SO - 0006313,6/5/2020,WARE-PUJ1005,1,327,4,9,27,6,0.15,1822.40,1530.82
SO - 0006314,6/5/2020,WARE-MKL1006,2,334,20,31,4,2,0.2,2010.00,884.40
SO - 0006315,6/5/2020,WARE-MKL1006,1,343,7,13,28,2,0.2,3973.10,2066.01
SO - 0006316,6/5/2020,WARE-XYS1001,1,22,6,22,33,1,0.075,1319.90,989.93
SO - 0006317,6/5/2020,WARE-PUJ1005,1,284,3,36,17,6,0.075,2378.50,1070.33
SO - 0006318,6/5/2020,WARE-NMK1003,2,109,18,43,31,6,0.075,737.00,574.86
SO - 0006319,6/5/2020,WARE-MKL1006,1,336,6,11,17,1,0.075,2586.20,1965.51
SO - 0006320,6/5/2020,WARE-MKL1006,1,337,7,41,5,7,0.1,3999.90,2159.95
SO - 0006321,6/5/2020,WARE-XYS1001,2,6,13,12,6,1,0.05,3939.60,2481.95
SO - 0006322,6/5/2020,WARE-NMK1003,2,131,12,35,27,8,0.15,3725.20,2756.65
SO - 0006323,6/5/2020,WARE-UHY1004,3,229,21,39,10,3,0.05,2525.90,1010.36
SO - 0006324,6/6/2020,WARE-NMK1003,1,144,4,7,3,2,0.2,1809.00,741.69
SO - 0006325,6/6/2020,WARE-XYS1001,2,22,14,22,7,1,0.15,1963.10,1138.60
SO - 0006326,6/6/2020,WARE-XYS1001,2,28,16,42,2,7,0.2,2800.60,1316.28
SO - 0006327,6/6/2020,WARE-XYS1001,3,54,22,18,13,4,0.05,4013.30,2929.71
SO - 0006328,6/6/2020,WARE-XYS1001,1,6,8,27,26,8,0.1,247.90,114.03
SO - 0006329,6/6/2020,WARE-PUJ1005,2,314,18,1,34,8,0.075,2713.50,1600.97
SO - 0006330,6/6/2020,WARE-MKL1006,2,339,16,49,15,3,0.15,3162.40,1612.82
SO - 0006331,6/7/2020,WARE-XYS1001,3,57,22,26,32,2,0.15,1078.70,571.71
SO - 0006332,6/7/2020,WARE-UHY1004,1,218,5,34,43,2,0.05,2391.90,1172.03
SO - 0006333,6/7/2020,WARE-UHY1004,1,207,10,3,12,3,0.4,207.70,103.85
SO - 0006334,6/7/2020,WARE-PUJ1005,1,266,12,37,12,6,0.3,1125.60,472.75
SO - 0006335,6/7/2020,WARE-NBV1002,2,83,12,44,31,1,0.075,1929.60,1080.58
SO - 0006336,6/7/2020,WARE-NBV1002,4,75,27,46,43,1,0.05,2934.60,2230.30
SO - 0006337,6/7/2020,WARE-NMK1003,4,188,28,27,30,8,0.05,268.00,160.80
SO - 0006338,6/7/2020,WARE-PUJ1005,2,298,20,49,6,1,0.15,3979.80,3144.04
SO - 0006339,6/7/2020,WARE-NMK1003,1,156,2,22,8,6,0.1,2881.00,2362.42
SO - 0006340,6/7/2020,WARE-NMK1003,2,171,18,35,15,8,0.1,254.60,150.21
SO - 0006341,6/8/2020,WARE-NMK1003,1,144,11,9,47,4,0.075,3926.20,2826.86
SO - 0006342,6/8/2020,WARE-NMK1003,2,153,17,16,35,4,0.1,2626.40,1891.01
SO - 0006343,6/8/2020,WARE-XYS1001,2,48,19,43,27,1,0.3,1869.30,1271.12
SO - 0006344,6/8/2020,WARE-XYS1001,1,24,11,10,23,5,0.05,2519.20,1990.17
SO - 0006345,6/8/2020,WARE-PUJ1005,3,265,23,27,20,1,0.1,1072.00,503.84
SO - 0006346,6/8/2020,WARE-NMK1003,2,110,16,46,36,4,0.05,1185.90,640.39
SO - 0006347,6/9/2020,WARE-XYS1001,4,39,27,18,36,3,0.15,1125.60,529.03
SO - 0006348,6/9/2020,WARE-NMK1003,1,186,2,10,21,6,0.15,3979.80,2427.68
SO - 0006349,6/9/2020,WARE-NMK1003,2,199,14,17,14,2,0.1,804.00,329.64
SO - 0006350,6/9/2020,WARE-UHY1004,3,241,23,20,12,8,0.1,958.10,411.98
SO - 0006351,6/9/2020,WARE-PUJ1005,3,309,23,26,14,6,0.4,2680.00,1259.60
SO - 0006352,6/10/2020,WARE-XYS1001,1,51,3,11,46,6,0.075,1976.50,1600.97
SO - 0006353,6/10/2020,WARE-NMK1003,3,136,23,2,23,2,0.15,1038.50,654.26
SO - 0006354,6/10/2020,WARE-NMK1003,2,89,15,11,26,2,0.075,2559.40,1484.45
SO - 0006355,6/10/2020,WARE-XYS1001,3,45,24,27,2,3,0.075,1118.90,525.88
SO - 0006356,6/10/2020,WARE-NMK1003,2,154,19,48,7,6,0.1,2539.30,1244.26
SO - 0006357,6/10/2020,WARE-NMK1003,1,148,9,33,7,3,0.05,1125.60,934.25
SO - 0006358,6/10/2020,WARE-PUJ1005,2,285,20,7,15,7,0.075,1996.60,1098.13
SO - 0006359,6/10/2020,WARE-PUJ1005,2,317,12,36,38,3,0.15,1956.40,1545.56
SO - 0006360,6/11/2020,WARE-NMK1003,3,154,22,44,46,7,0.1,3323.20,2592.10
SO - 0006361,6/11/2020,WARE-MKL1006,2,358,18,42,24,6,0.15,1005.00,482.40
SO - 0006362,6/11/2020,WARE-UHY1004,1,210,3,50,40,6,0.075,5386.80,3070.48
SO - 0006363,6/11/2020,WARE-NBV1002,2,66,20,5,23,7,0.15,5480.60,3672.00
SO - 0006364,6/11/2020,WARE-UHY1004,1,224,2,6,19,5,0.3,5185.80,2644.76
SO - 0006365,6/11/2020,WARE-NMK1003,2,94,20,12,6,2,0.075,1005.00,532.65
SO - 0006366,6/11/2020,WARE-NMK1003,1,160,8,36,33,5,0.05,1715.20,1080.58
SO - 0006367,6/11/2020,WARE-PUJ1005,1,263,1,23,11,1,0.1,783.90,399.79
SO - 0006368,6/11/2020,WARE-PUJ1005,2,313,15,32,22,8,0.05,214.40,132.93
SO - 0006369,6/11/2020,WARE-NBV1002,1,75,11,1,4,7,0.2,1058.60,561.06
SO - 0006370,6/11/2020,WARE-PUJ1005,1,295,11,29,22,8,0.15,1695.10,1101.82
SO - 0006371,6/12/2020,WARE-NBV1002,2,86,17,27,3,6,0.2,2385.20,1025.64
SO - 0006372,6/12/2020,WARE-UHY1004,2,253,16,31,38,1,0.15,1279.70,652.65
SO - 0006373,6/12/2020,WARE-PUJ1005,1,283,5,36,41,6,0.05,3028.40,1877.61
SO - 0006374,6/12/2020,WARE-XYS1001,2,47,13,38,43,5,0.075,1125.60,855.46
SO - 0006375,6/12/2020,WARE-NMK1003,1,159,10,20,24,2,0.4,904.50,407.03
SO - 0006376,6/12/2020,WARE-PUJ1005,2,307,13,4,15,4,0.15,2425.40,970.16
SO - 0006377,6/13/2020,WARE-NMK1003,1,131,5,18,4,2,0.1,5601.20,4032.86
SO - 0006378,6/13/2020,WARE-NMK1003,2,193,20,1,13,4,0.15,1768.80,1308.91
SO - 0006379,6/13/2020,WARE-XYS1001,1,8,4,13,33,3,0.1,1038.50,726.95
SO - 0006380,6/13/2020,WARE-MKL1006,3,356,22,39,7,1,0.05,904.50,587.93
SO - 0006381,6/13/2020,WARE-NMK1003,2,187,12,37,31,7,0.05,3102.10,1271.86
SO - 0006382,6/13/2020,WARE-UHY1004,2,245,15,42,38,7,0.075,2398.60,1223.29
SO - 0006383,6/13/2020,WARE-XYS1001,1,22,2,17,31,1,0.1,2659.90,2207.72
SO - 0006384,6/14/2020,WARE-PUJ1005,1,266,8,17,38,3,0.05,1266.30,810.43
SO - 0006385,6/14/2020,WARE-PUJ1005,2,323,14,49,10,3,0.05,3879.30,2715.51
SO - 0006386,6/14/2020,WARE-MKL1006,4,334,28,27,32,4,0.1,1742.00,1323.92
SO - 0006387,6/14/2020,WARE-NMK1003,1,195,3,4,36,3,0.1,3242.80,1751.11
SO - 0006388,6/14/2020,WARE-MKL1006,1,356,1,34,37,7,0.05,1051.90,715.29
SO - 0006389,6/14/2020,WARE-NMK1003,4,155,27,22,35,8,0.075,1139.00,455.60
SO - 0006390,6/15/2020,WARE-UHY1004,2,256,18,48,45,6,0.05,5159.00,2321.55
SO - 0006391,6/15/2020,WARE-NBV1002,1,61,2,34,24,1,0.075,3691.70,2104.27
SO - 0006392,6/15/2020,WARE-NMK1003,2,118,18,31,4,7,0.075,797.30,518.25
SO - 0006393,6/15/2020,WARE-PUJ1005,3,314,23,36,24,8,0.075,1969.80,965.20
SO - 0006394,6/15/2020,WARE-NBV1002,1,72,9,4,1,6,0.05,201.00,82.41
SO - 0006395,6/15/2020,WARE-NMK1003,3,193,20,34,27,6,0.15,5453.80,3544.97
SO - 0006396,6/15/2020,WARE-MKL1006,4,333,26,39,13,6,0.075,5038.40,3375.73
SO - 0006397,6/15/2020,WARE-NMK1003,1,129,11,1,3,3,0.3,2324.90,1534.43
SO - 0006398,6/15/2020,WARE-NBV1002,1,70,12,6,7,4,0.05,3417.00,2084.37
SO - 0006399,6/16/2020,WARE-NMK1003,1,121,4,50,1,4,0.05,1333.30,1026.64
SO - 0006400,6/16/2020,WARE-NMK1003,3,141,21,36,32,7,0.075,5219.30,3027.19
SO - 0006401,6/16/2020,WARE-NMK1003,1,186,3,35,38,1,0.3,1078.70,776.66
SO - 0006402,6/16/2020,WARE-NBV1002,1,80,10,39,12,2,0.1,1849.20,1442.38
SO - 0006403,6/16/2020,WARE-XYS1001,1,11,11,6,42,3,0.075,1333.30,986.64
SO - 0006404,6/16/2020,WARE-NBV1002,4,74,25,17,38,2,0.05,2010.00,1467.30
SO - 0006405,6/17/2020,WARE-NMK1003,1,195,2,8,26,7,0.05,857.60,514.56
SO - 0006406,6/17/2020,WARE-MKL1006,1,350,9,37,2,1,0.075,3973.10,2622.25
SO - 0006407,6/17/2020,WARE-UHY1004,1,238,11,26,42,4,0.2,1118.90,861.55
SO - 0006408,6/17/2020,WARE-XYS1001,3,45,21,25,2,3,0.05,2532.60,2000.75
SO - 0006409,6/17/2020,WARE-UHY1004,1,259,6,41,16,5,0.075,3544.30,2020.25
SO - 0006410,6/17/2020,WARE-PUJ1005,4,319,28,24,13,2,0.075,2586.20,1086.20
SO - 0006411,6/17/2020,WARE-PUJ1005,1,308,2,19,21,7,0.05,3839.10,2956.11
SO - 0006412,6/17/2020,WARE-MKL1006,2,361,16,48,32,2,0.075,1058.60,868.05
SO - 0006413,6/17/2020,WARE-XYS1001,2,31,14,28,35,4,0.4,167.50,98.83
SO - 0006414,6/17/2020,WARE-XYS1001,1,41,5,11,22,8,0.4,924.60,591.74
SO - 0006415,6/18/2020,WARE-NBV1002,3,85,21,29,47,5,0.2,4013.30,2809.31
SO - 0006416,6/18/2020,WARE-UHY1004,2,259,12,22,47,3,0.15,864.30,579.08
SO - 0006417,6/18/2020,WARE-NMK1003,2,166,13,11,5,7,0.15,2371.80,1778.85
SO - 0006418,6/18/2020,WARE-UHY1004,3,234,21,12,26,6,0.075,214.40,143.65
SO - 0006419,6/18/2020,WARE-XYS1001,3,2,22,41,20,7,0.1,1058.60,666.92
SO - 0006420,6/18/2020,WARE-UHY1004,1,212,10,4,41,5,0.1,1065.30,511.34
SO - 0006421,6/18/2020,WARE-NMK1003,4,192,27,22,13,1,0.15,1105.50,906.51
SO - 0006422,6/18/2020,WARE-UHY1004,3,228,21,18,4,4,0.2,2646.50,1879.02
SO - 0006423,6/18/2020,WARE-UHY1004,2,260,13,8,44,1,0.075,2264.60,1789.03
SO - 0006424,6/19/2020,WARE-PUJ1005,2,275,14,2,13,6,0.05,1232.80,862.96
SO - 0006425,6/19/2020,WARE-NMK1003,1,146,6,40,22,1,0.05,3819.00,1909.50
SO - 0006426,6/19/2020,WARE-XYS1001,1,29,5,39,24,2,0.2,1011.70,819.48
SO - 0006427,6/19/2020,WARE-NMK1003,1,129,3,34,46,3,0.075,2566.10,1206.07
SO - 0006428,6/19/2020,WARE-XYS1001,4,6,26,22,21,5,0.075,2934.60,1437.95
SO - 0006429,6/19/2020,WARE-NMK1003,4,94,27,3,17,3,0.075,1159.10,672.28
SO - 0006430,6/19/2020,WARE-PUJ1005,1,283,5,50,37,4,0.075,1112.20,500.49
SO - 0006431,6/20/2020,WARE-PUJ1005,2,265,16,21,25,4,0.075,1829.10,1207.21
SO - 0006432,6/20/2020,WARE-PUJ1005,1,303,7,21,45,2,0.4,1896.10,1573.76
SO - 0006433,6/20/2020,WARE-NMK1003,1,120,4,39,27,7,0.05,2974.80,1784.88
SO - 0006434,6/20/2020,WARE-NMK1003,2,122,16,5,7,7,0.075,5654.80,3110.14
SO - 0006435,6/20/2020,WARE-MKL1006,3,356,22,30,31,3,0.05,944.70,803.00
SO - 0006436,6/20/2020,WARE-NMK1003,3,197,21,31,9,4,0.075,1782.20,1372.29
SO - 0006437,6/20/2020,WARE-XYS1001,2,28,16,7,12,8,0.05,3048.50,2438.80
SO - 0006438,6/20/2020,WARE-UHY1004,2,247,14,16,11,3,0.3,924.60,453.05
SO - 0006439,6/21/2020,WARE-NMK1003,2,158,16,5,12,8,0.2,864.30,432.15
SO - 0006440,6/21/2020,WARE-MKL1006,3,350,25,37,3,7,0.05,2472.30,1928.39
SO - 0006441,6/21/2020,WARE-UHY1004,4,246,27,4,45,6,0.075,2666.60,2239.94
SO - 0006442,6/21/2020,WARE-UHY1004,1,224,11,41,20,2,0.05,1078.70,862.96
SO - 0006443,6/21/2020,WARE-UHY1004,4,261,28,6,1,5,0.15,254.60,175.67
SO - 0006444,6/21/2020,WARE-XYS1001,2,28,16,27,45,1,0.075,241.20,149.54
SO - 0006445,6/21/2020,WARE-UHY1004,1,246,5,24,39,2,0.075,1025.10,635.56
SO - 0006446,6/21/2020,WARE-PUJ1005,1,282,4,29,17,3,0.4,2331.60,1025.90
SO - 0006447,6/21/2020,WARE-XYS1001,2,4,18,7,38,1,0.4,2680.00,2117.20
SO - 0006448,6/21/2020,WARE-XYS1001,1,42,6,40,46,1,0.1,6190.80,3900.20
SO - 0006449,6/22/2020,WARE-MKL1006,3,365,23,45,44,2,0.05,1159.10,776.60
SO - 0006450,6/22/2020,WARE-UHY1004,2,260,18,40,40,6,0.075,2572.80,1569.41
SO - 0006451,6/22/2020,WARE-UHY1004,1,256,5,8,3,5,0.05,6076.90,4618.44
SO - 0006452,6/22/2020,WARE-PUJ1005,3,283,22,46,14,7,0.1,6338.20,4817.03
SO - 0006453,6/22/2020,WARE-XYS1001,3,42,25,17,47,5,0.075,5755.30,4776.90
SO - 0006454,6/22/2020,WARE-NMK1003,1,121,12,19,42,5,0.05,1105.50,519.59
SO - 0006455,6/22/2020,WARE-XYS1001,1,54,10,4,29,4,0.1,837.50,644.88
SO - 0006456,6/23/2020,WARE-PUJ1005,1,271,2,21,45,7,0.075,3611.30,2383.46
SO - 0006457,6/23/2020,WARE-NMK1003,3,187,23,13,9,5,0.1,3959.70,1663.07
SO - 0006458,6/23/2020,WARE-NMK1003,2,183,16,32,46,7,0.2,1889.40,1265.90
SO - 0006459,6/23/2020,WARE-PUJ1005,1,298,5,26,34,4,0.3,2003.30,1242.05
SO - 0006460,6/23/2020,WARE-NMK1003,1,174,6,43,39,2,0.1,1058.60,889.22
SO - 0006461,6/23/2020,WARE-NMK1003,4,138,25,1,14,3,0.05,1118.90,447.56
SO - 0006462,6/23/2020,WARE-MKL1006,4,350,28,17,35,1,0.05,1829.10,1225.50
SO - 0006463,6/23/2020,WARE-NMK1003,1,202,3,31,14,1,0.1,1118.90,492.32
SO - 0006464,6/23/2020,WARE-NBV1002,2,76,20,1,34,6,0.05,1768.80,1149.72
SO - 0006465,6/24/2020,WARE-UHY1004,2,209,15,19,8,6,0.05,3999.90,2159.95
SO - 0006466,6/24/2020,WARE-NMK1003,4,158,26,3,37,5,0.075,3953.00,2885.69
SO - 0006467,6/24/2020,WARE-NBV1002,4,76,28,20,19,4,0.05,261.30,198.59
SO - 0006468,6/24/2020,WARE-NBV1002,1,82,9,12,42,8,0.1,3845.80,2269.02
SO - 0006469,6/24/2020,WARE-PUJ1005,1,298,6,18,15,6,0.15,2237.80,939.88
SO - 0006470,6/25/2020,WARE-XYS1001,2,24,14,27,32,4,0.15,1051.90,820.48
